Time,V2_rms,V3_rms,V6_rms,V8_rms,V10_rms,V13_rms
10.03995,1.044481152,1.009336154,1.069288065,1.089341604,1.03239794,1.046483738
10.0566,1.04448141,1.00933637,1.069288278,1.08934138,1.032398223,1.046484017
10.07325,1.044481661,1.009336583,1.069288489,1.089341156,1.032398501,1.046484293
10.0899,1.044481903,1.009336792,1.069288697,1.08934093,1.032398775,1.046484565
10.10655,1.044482138,1.009336997,1.069288902,1.089340702,1.032399046,1.046484834
10.1232,1.044482365,1.0093372,1.069289104,1.089340474,1.032399312,1.046485099
10.13985,1.044482584,1.009337399,1.069289304,1.089340244,1.032399575,1.046485362
10.1565,1.044482796,1.009337595,1.069289501,1.089340013,1.032399835,1.046485622
10.17315,1.044483,1.009337789,1.069289696,1.089339782,1.032400091,1.046485879
10.1898,1.044483197,1.00933798,1.069289889,1.08933955,1.032400344,1.046486133
10.20645,1.044483388,1.009338168,1.06929008,1.089339318,1.032400594,1.046486385
10.2231,1.044483571,1.009338355,1.069290269,1.089339086,1.032400842,1.046486635
10.23975,1.044483748,1.009338539,1.069290457,1.089338853,1.032401086,1.046486883
10.2564,1.044483918,1.009338721,1.069290643,1.089338621,1.032401328,1.046487128
10.27305,1.044484082,1.009338901,1.069290828,1.089338388,1.032401568,1.046487372
10.2897,1.04448424,1.00933908,1.069291012,1.089338156,1.032401806,1.046487615
10.30635,1.044484392,1.009339258,1.069291194,1.089337925,1.032402041,1.046487855
10.323,1.044484538,1.009339434,1.069291376,1.089337694,1.032402275,1.046488095
10.33965,1.044484678,1.009339608,1.069291557,1.089337463,1.032402506,1.046488333
10.3563,1.044484813,1.009339782,1.069291738,1.089337234,1.032402736,1.04648857
10.37295,1.044484942,1.009339955,1.069291918,1.089337006,1.032402965,1.046488806
10.3896,1.044485066,1.009340128,1.069292098,1.089336779,1.032403193,1.046489042
10.40625,1.044485185,1.0093403,1.069292278,1.089336553,1.032403419,1.046489277
10.4229,1.044485299,1.009340471,1.069292458,1.089336329,1.032403644,1.046489512
10.43955,1.044485409,1.009340643,1.069292638,1.089336107,1.032403869,1.046489746
10.4562,1.044485513,1.009340814,1.069292819,1.089335886,1.032404093,1.04648998
10.47285,1.044485614,1.009340985,1.069293,1.089335667,1.032404316,1.046490215
10.4895,1.04448571,1.009341157,1.069293182,1.089335451,1.032404539,1.046490449
10.50615,1.044485802,1.009341329,1.069293365,1.089335236,1.032404762,1.046490684
10.5228,1.04448589,1.009341502,1.069293549,1.089335024,1.032404985,1.04649092
10.53945,1.044485974,1.009341676,1.069293734,1.089334815,1.032405208,1.046491156
10.5561,1.044486055,1.00934185,1.06929392,1.089334608,1.032405431,1.046491393
10.57275,1.044486132,1.009342026,1.069294108,1.089334404,1.032405654,1.04649163
10.5894,1.044486206,1.009342203,1.069294297,1.089334204,1.032405878,1.046491869
10.60605,1.044486277,1.009342381,1.069294488,1.089334006,1.032406103,1.04649211
10.6227,1.044486345,1.009342561,1.069294681,1.089333811,1.032406329,1.046492351
10.63935,1.04448641,1.009342742,1.069294876,1.08933362,1.032406556,1.046492595
10.656,1.044486472,1.009342926,1.069295073,1.089333433,1.032406783,1.04649284
10.67265,1.044486532,1.009343111,1.069295272,1.089333249,1.032407013,1.046493086
10.6893,1.04448659,1.009343298,1.069295474,1.089333069,1.032407243,1.046493335
10.70595,1.044486645,1.009343488,1.069295679,1.089332893,1.032407475,1.046493586
10.7226,1.044486698,1.00934368,1.069295886,1.089332721,1.032407709,1.046493839
10.73925,1.044486749,1.009343875,1.069296097,1.089332553,1.032407945,1.046494095
10.7559,1.044486799,1.009344072,1.06929631,1.08933239,1.032408183,1.046494353
10.77255,1.044486847,1.009344272,1.069296526,1.089332231,1.032408423,1.046494614
10.7892,1.044486893,1.009344475,1.069296746,1.089332076,1.032408665,1.046494878
10.80585,1.044486938,1.009344682,1.069296969,1.089331927,1.03240891,1.046495145
10.8225,1.044486982,1.009344891,1.069297196,1.089331782,1.032409157,1.046495415
10.83915,1.044487025,1.009345104,1.069297427,1.089331643,1.032409407,1.046495688
10.8558,1.044487067,1.009345321,1.069297661,1.089331508,1.03240966,1.046495964
10.87245,1.044487109,1.009345541,1.069297899,1.089331379,1.032409916,1.046496244
10.8891,1.044487149,1.009345765,1.069298142,1.089331255,1.032410174,1.046496528
10.90575,1.04448719,1.009345992,1.069298389,1.089331137,1.032410436,1.046496815
10.9224,1.04448723,1.009346224,1.06929864,1.089331025,1.032410702,1.046497107
10.93905,1.044487269,1.00934646,1.069298895,1.089330918,1.032410971,1.046497402
10.9557,1.044487309,1.009346701,1.069299155,1.089330817,1.032411243,1.046497702
10.97235,1.044487349,1.009346946,1.06929942,1.089330722,1.032411519,1.046498005
10.989,1.044487389,1.009347195,1.06929969,1.089330633,1.032411799,1.046498313
11.00565,1.044487429,1.009347449,1.069299964,1.08933055,1.032412083,1.046498626
11.0223,1.04448747,1.009347708,1.069300244,1.089330474,1.032412372,1.046498943
11.03895,1.044487512,1.009347971,1.069300529,1.089330404,1.032412664,1.046499265
11.0556,1.044487554,1.00934824,1.069300819,1.089330341,1.03241296,1.046499592
11.07225,1.044487597,1.009348514,1.069301114,1.089330284,1.032413261,1.046499923
11.0889,1.044487641,1.009348793,1.069301415,1.089330234,1.032413567,1.04650026
11.10555,1.044487686,1.009349077,1.069301722,1.089330191,1.032413877,1.046500602
11.1222,1.044487733,1.009349367,1.069302034,1.089330155,1.032414192,1.046500949
11.13885,1.04448778,1.009349662,1.069302352,1.089330126,1.032414511,1.046501301
11.1555,1.044487829,1.009349963,1.069302676,1.089330104,1.032414836,1.046501659
11.17215,1.04448788,1.00935027,1.069303006,1.08933009,1.032415166,1.046502023
11.1888,1.044487933,1.009350582,1.069303342,1.089330083,1.032415501,1.046502392
11.20545,1.044487987,1.009350901,1.069303685,1.089330083,1.032415841,1.046502767
11.2221,1.044488043,1.009351225,1.069304033,1.089330091,1.032416186,1.046503147
11.23875,1.044488101,1.009351556,1.069304388,1.089330107,1.032416537,1.046503534
11.2554,1.044488162,1.009351893,1.06930475,1.08933013,1.032416894,1.046503927
11.27205,1.044488224,1.009352236,1.069305118,1.089330161,1.032417256,1.046504326
11.2887,1.044488289,1.009352586,1.069305493,1.0893302,1.032417623,1.046504731
11.30535,1.044488357,1.009352942,1.069305874,1.089330247,1.032417997,1.046505142
11.322,1.044488427,1.009353305,1.069306262,1.089330302,1.032418376,1.04650556
11.33865,1.044488499,1.009353674,1.069306658,1.089330365,1.032418762,1.046505984
11.3553,1.044488575,1.00935405,1.06930706,1.089330437,1.032419153,1.046506415
11.37195,1.044488653,1.009354433,1.069307469,1.089330517,1.032419551,1.046506852
11.3886,1.044488734,1.009354822,1.069307885,1.089330605,1.032419954,1.046507296
11.40525,1.044488818,1.009355219,1.069308309,1.089330702,1.032420364,1.046507747
11.4219,1.044488905,1.009355623,1.06930874,1.089330807,1.032420781,1.046508205
11.43855,1.044488996,1.009356034,1.069309178,1.089330921,1.032421204,1.04650867
11.4552,1.04448909,1.009356452,1.069309624,1.089331043,1.032421633,1.046509141
11.47185,1.044489187,1.009356877,1.069310077,1.089331174,1.032422069,1.04650962
11.4885,1.044489287,1.009357309,1.069310537,1.089331314,1.032422511,1.046510105
11.50515,1.044489392,1.009357749,1.069311005,1.089331463,1.03242296,1.046510598
11.5218,1.044489499,1.009358196,1.069311481,1.089331621,1.032423416,1.046511098
11.53845,1.044489611,1.009358651,1.069311965,1.089331788,1.032423879,1.046511606
11.5551,1.044489726,1.009359113,1.069312456,1.089331964,1.032424349,1.04651212
11.57175,1.044489845,1.009359583,1.069312955,1.089332149,1.032424825,1.046512643
11.5884,1.044489968,1.009360061,1.069313462,1.089332343,1.032425309,1.046513172
11.60505,1.044490096,1.009360546,1.069313977,1.089332546,1.0324258,1.046513709
11.6217,1.044490227,1.009361039,1.0693145,1.089332759,1.032426297,1.046514254
11.63835,1.044490362,1.00936154,1.069315031,1.089332981,1.032426802,1.046514806
11.655,1.044490502,1.009362048,1.06931557,1.089333212,1.032427314,1.046515366
11.67165,1.044490645,1.009362565,1.069316117,1.089333453,1.032427833,1.046515934
11.6883,1.044490794,1.009363089,1.069316673,1.089333703,1.03242836,1.046516509
11.70495,1.044490946,1.009363621,1.069317236,1.089333963,1.032428894,1.046517092
11.7216,1.044491103,1.009364162,1.069317808,1.089334232,1.032429435,1.046517683
11.73825,1.044491265,1.00936471,1.069318388,1.089334511,1.032429984,1.046518282
11.7549,1.044491431,1.009365266,1.069318976,1.089334799,1.03243054,1.046518888
11.77155,1.044491602,1.009365831,1.069319573,1.089335097,1.032431103,1.046519503
11.7882,1.044491777,1.009366404,1.069320177,1.089335405,1.032431674,1.046520125
11.80485,1.044491957,1.009366984,1.069320791,1.089335722,1.032432253,1.046520756
11.8215,1.044492142,1.009367573,1.069321413,1.08933605,1.032432839,1.046521394
11.83815,1.044492332,1.009368171,1.069322043,1.089336387,1.032433433,1.04652204
11.8548,1.044492527,1.009368776,1.069322681,1.089336733,1.032434034,1.046522695
11.87145,1.044492726,1.00936939,1.069323329,1.08933709,1.032434643,1.046523358
11.8881,1.044492931,1.009370012,1.069323984,1.089337457,1.03243526,1.046524028
11.90475,1.044493141,1.009370642,1.069324648,1.089337833,1.032435885,1.046524707
11.9214,1.044493355,1.009371281,1.069325321,1.089338219,1.032436517,1.046525394
11.93805,1.044493575,1.009371928,1.069326002,1.089338616,1.032437157,1.046526089
11.9547,1.0444938,1.009372583,1.069326692,1.089339022,1.032437804,1.046526792
11.97135,1.04449403,1.009373247,1.069327391,1.089339438,1.03243846,1.046527504
11.988,1.044494265,1.009373919,1.069328098,1.089339864,1.032439123,1.046528223
12.00465,1.044494506,1.009374599,1.069328813,1.0893403,1.032439794,1.046528951
12.0213,1.044494752,1.009375288,1.069329538,1.089340746,1.032440473,1.046529687
12.03795,1.044495003,1.009375985,1.06933027,1.089341202,1.032441159,1.046530431
12.0546,1.04449526,1.009376691,1.069331012,1.089341669,1.032441854,1.046531183
12.07125,1.044495521,1.009377405,1.069331762,1.089342145,1.032442556,1.046531944
12.0879,1.044495789,1.009378127,1.069332521,1.089342631,1.032443266,1.046532713
12.10455,1.044496061,1.009378858,1.069333288,1.089343127,1.032443984,1.04653349
12.1212,1.044496339,1.009379597,1.069334064,1.089343634,1.03244471,1.046534275
12.13785,1.044496623,1.009380345,1.069334849,1.08934415,1.032445443,1.046535069
12.1545,1.044496912,1.009381101,1.069335642,1.089344677,1.032446185,1.04653587
12.17115,1.044497207,1.009381865,1.069336444,1.089345213,1.032446934,1.04653668
12.1878,1.044497507,1.009382638,1.069337254,1.08934576,1.032447691,1.046537498
12.20445,1.044497812,1.009383419,1.069338073,1.089346316,1.032448456,1.046538325
12.2211,1.044498123,1.009384208,1.0693389,1.089346883,1.032449229,1.046539159
12.23775,1.04449844,1.009385006,1.069339737,1.08934746,1.032450009,1.046540002
12.2544,1.044498762,1.009385812,1.069340581,1.089348047,1.032450798,1.046540852
12.27105,1.04449909,1.009386626,1.069341434,1.089348643,1.032451594,1.046541711
12.2877,1.044499424,1.009387449,1.069342296,1.08934925,1.032452397,1.046542578
12.30435,1.044499763,1.00938828,1.069343166,1.089349867,1.032453209,1.046543453
12.321,1.044500108,1.009389119,1.069344045,1.089350494,1.032454028,1.046544336
12.33765,1.044500458,1.009389967,1.069344932,1.089351131,1.032454856,1.046545228
12.3543,1.044500814,1.009390823,1.069345828,1.089351777,1.03245569,1.046546127
12.37095,1.044501176,1.009391686,1.069346732,1.089352434,1.032456533,1.046547034
12.3876,1.044501543,1.009392559,1.069347644,1.089353101,1.032457383,1.04654795
12.40425,1.044501916,1.009393439,1.069348565,1.089353777,1.032458241,1.046548873
12.4209,1.044502294,1.009394327,1.069349494,1.089354464,1.032459106,1.046549804
12.43755,1.044502679,1.009395224,1.069350432,1.08935516,1.032459979,1.046550743
12.4542,1.044503068,1.009396128,1.069351378,1.089355867,1.03246086,1.04655169
12.47085,1.044503464,1.009397041,1.069352332,1.089356583,1.032461748,1.046552645
12.4875,1.044503865,1.009397961,1.069353294,1.089357309,1.032462644,1.046553608
12.50415,1.044504272,1.00939889,1.069354264,1.089358044,1.032463547,1.046554578
12.5208,1.044504684,1.009399826,1.069355243,1.08935879,1.032464458,1.046555557
12.53745,1.044505102,1.009400771,1.06935623,1.089359545,1.032465376,1.046556543
12.5541,1.044505525,1.009401723,1.069357224,1.08936031,1.032466301,1.046557537
12.57075,1.044505955,1.009402683,1.069358227,1.089361084,1.032467234,1.046558538
12.5874,1.044506389,1.009403651,1.069359238,1.089361869,1.032468174,1.046559547
12.60405,1.04450683,1.009404627,1.069360257,1.089362663,1.032469122,1.046560564
12.6207,1.044507276,1.00940561,1.069361284,1.089363466,1.032470076,1.046561588
12.63735,1.044507727,1.009406601,1.069362319,1.089364279,1.032471038,1.04656262
12.654,1.044508184,1.0094076,1.069363361,1.089365102,1.032472007,1.046563659
12.67065,1.044508646,1.009408607,1.069364412,1.089365934,1.032472984,1.046564705
12.6873,1.044509114,1.009409621,1.06936547,1.089366775,1.032473967,1.046565759
12.70395,1.044509588,1.009410642,1.069366536,1.089367626,1.032474958,1.046566821
12.7206,1.044510067,1.009411671,1.069367609,1.089368486,1.032475955,1.046567889
12.73725,1.044510551,1.009412707,1.06936869,1.089369356,1.03247696,1.046568965
12.7539,1.044511041,1.009413751,1.069369779,1.089370235,1.032477971,1.046570048
12.77055,1.044511537,1.009414802,1.069370876,1.089371123,1.032478989,1.046571139
12.7872,1.044512037,1.00941586,1.06937198,1.089372021,1.032480015,1.046572236
12.80385,1.044512544,1.009416926,1.069373091,1.089372927,1.032481047,1.04657334
12.8205,1.044513055,1.009417999,1.06937421,1.089373843,1.032482085,1.046574452
12.83715,1.044513572,1.009419079,1.069375336,1.089374768,1.032483131,1.04657557
12.8538,1.044514094,1.009420165,1.069376469,1.089375702,1.032484183,1.046576696
12.87045,1.044514621,1.009421259,1.06937761,1.089376645,1.032485242,1.046577828
12.8871,1.044515154,1.00942236,1.069378757,1.089377596,1.032486307,1.046578967
12.90375,1.044515692,1.009423468,1.069379912,1.089378557,1.032487379,1.046580113
12.9204,1.044516235,1.009424583,1.069381074,1.089379527,1.032488458,1.046581265
12.93705,1.044516783,1.009425705,1.069382243,1.089380505,1.032489542,1.046582424
12.9537,1.044517337,1.009426833,1.069383419,1.089381493,1.032490633,1.04658359
12.97035,1.044517895,1.009427968,1.069384602,1.089382489,1.032491731,1.046584762
12.987,1.044518459,1.00942911,1.069385792,1.089383493,1.032492835,1.046585941
13.00365,1.044519028,1.009430258,1.069386989,1.089384507,1.032493945,1.046587126
13.0203,1.044519602,1.009431413,1.069388192,1.089385528,1.032495061,1.046588317
13.03695,1.04452018,1.009432574,1.069389402,1.089386559,1.032496183,1.046589515
13.0536,1.044520764,1.009433742,1.069390618,1.089387598,1.032497311,1.046590719
13.07025,1.044521353,1.009434916,1.069391842,1.089388645,1.032498445,1.046591929
13.0869,1.044521947,1.009436096,1.069393071,1.0893897,1.032499585,1.046593146
13.10355,1.044522545,1.009437283,1.069394307,1.089390764,1.032500731,1.046594368
13.1202,1.044523148,1.009438476,1.06939555,1.089391837,1.032501883,1.046595596
13.13685,1.044523757,1.009439675,1.069396799,1.089392917,1.032503041,1.046596831
13.1535,1.04452437,1.00944088,1.069398054,1.089394006,1.032504204,1.046598071
13.17015,1.044524987,1.009442091,1.069399315,1.089395102,1.032505373,1.046599317
13.1868,1.04452561,1.009443307,1.069400582,1.089396207,1.032506547,1.046600569
13.20345,1.044526237,1.00944453,1.069401856,1.089397319,1.032507727,1.046601826
13.2201,1.044526869,1.009445759,1.069403135,1.08939844,1.032508913,1.046603089
13.23675,1.044527505,1.009446993,1.06940442,1.089399568,1.032510103,1.046604358
13.2534,1.044528146,1.009448233,1.069405711,1.089400704,1.0325113,1.046605632
13.27005,1.044528791,1.009449478,1.069407008,1.089401848,1.032512501,1.046606911
13.2867,1.044529441,1.009450729,1.069408311,1.089403,1.032513708,1.046608196
13.30335,1.044530095,1.009451986,1.069409619,1.089404159,1.032514919,1.046609486
13.32,1.044530754,1.009453247,1.069410933,1.089405326,1.032516136,1.046610782
13.33665,1.044531417,1.009454515,1.069412253,1.0894065,1.032517358,1.046612082
13.3533,1.044532085,1.009455787,1.069413578,1.089407682,1.032518585,1.046613388
13.36995,1.044532756,1.009457065,1.069414908,1.089408871,1.032519816,1.046614698
13.3866,1.044533432,1.009458347,1.069416243,1.089410067,1.032521053,1.046616014
13.40325,1.044534113,1.009459635,1.069417584,1.089411271,1.032522294,1.046617335
13.4199,1.044534797,1.009460928,1.06941893,1.089412482,1.03252354,1.04661866
13.43655,1.044535485,1.009462226,1.069420281,1.0894137,1.03252479,1.04661999
13.4532,1.044536178,1.009463528,1.069421637,1.089414925,1.032526045,1.046621325
13.46985,1.044536875,1.009464836,1.069422999,1.089416157,1.032527305,1.046622664
13.4865,1.044537575,1.009466148,1.069424365,1.089417395,1.032528569,1.046624008
13.50315,1.04453828,1.009467465,1.069425735,1.089418641,1.032529837,1.046625356
13.5198,1.044538988,1.009468786,1.069427111,1.089419894,1.03253111,1.046626709
13.53645,1.044539701,1.009470112,1.069428491,1.089421153,1.032532387,1.046628066
13.5531,1.044540417,1.009471442,1.069429876,1.089422419,1.032533668,1.046629427
13.56975,1.044541137,1.009472777,1.069431265,1.089423691,1.032534953,1.046630793
13.5864,1.04454186,1.009474115,1.069432659,1.08942497,1.032536242,1.046632162
13.60305,1.044542588,1.009475459,1.069434057,1.089426256,1.032537535,1.046633536
13.6197,1.044543319,1.009476806,1.06943546,1.089427548,1.032538832,1.046634913
13.63635,1.044544053,1.009478157,1.069436867,1.089428846,1.032540132,1.046636295
13.653,1.044544792,1.009479512,1.069438278,1.089430151,1.032541437,1.04663768
13.66965,1.044545533,1.009480872,1.069439693,1.089431461,1.032542745,1.046639069
13.6863,1.044546278,1.009482235,1.069441112,1.089432778,1.032544057,1.046640462
13.70295,1.044547027,1.009483602,1.069442535,1.089434101,1.032545372,1.046641858
13.7196,1.044547779,1.009484972,1.069443962,1.08943543,1.032546691,1.046643258
13.73625,1.044548534,1.009486347,1.069445392,1.089436765,1.032548013,1.046644661
13.7529,1.044549293,1.009487724,1.069446827,1.089438105,1.032549338,1.046646068
13.76955,1.044550055,1.009489106,1.069448265,1.089439452,1.032550667,1.046647478
13.7862,1.04455082,1.00949049,1.069449707,1.089440804,1.032551999,1.046648891
13.80285,1.044551588,1.009491878,1.069451152,1.089442162,1.032553334,1.046650307
13.8195,1.044552359,1.00949327,1.0694526,1.089443525,1.032554672,1.046651727
13.83615,1.044553134,1.009494664,1.069454052,1.089444894,1.032556013,1.046653149
13.8528,1.044553911,1.009496062,1.069455507,1.089446268,1.032557357,1.046654575
13.86945,1.044554692,1.009497463,1.069456966,1.089447648,1.032558703,1.046656003
13.8861,1.044555475,1.009498866,1.069458427,1.089449033,1.032560053,1.046657434
13.90275,1.044556261,1.009500273,1.069459892,1.089450423,1.032561405,1.046658868
13.9194,1.04455705,1.009501683,1.06946136,1.089451818,1.03256276,1.046660305
13.93605,1.044557842,1.009503095,1.06946283,1.089453218,1.032564117,1.046661744
13.9527,1.044558636,1.00950451,1.069464303,1.089454624,1.032565477,1.046663185
13.96935,1.044559433,1.009505927,1.069465779,1.089456034,1.032566839,1.046664629
13.986,1.044560233,1.009507347,1.069467258,1.089457449,1.032568204,1.046666075
14.00265,1.044561035,1.00950877,1.06946874,1.089458869,1.03256957,1.046667524
14.0193,1.04456184,1.009510195,1.069470223,1.089460294,1.032570939,1.046668975
14.03595,1.044562648,1.009511622,1.06947171,1.089461723,1.032572311,1.046670428
14.0526,1.044563458,1.009513051,1.069473198,1.089463157,1.032573684,1.046671883
14.06925,1.04456427,1.009514483,1.069474689,1.089464596,1.032575059,1.04667334
14.0859,1.044565085,1.009515917,1.069476183,1.089466039,1.032576436,1.046674798
14.10255,1.044565902,1.009517353,1.069477678,1.089467486,1.032577815,1.046676259
14.1192,1.044566721,1.00951879,1.069479176,1.089468937,1.032579196,1.046677722
14.13585,1.044567542,1.00952023,1.069480675,1.089470393,1.032580578,1.046679186
14.1525,1.044568366,1.009521672,1.069482176,1.089471853,1.032581962,1.046680651
14.16915,1.044569191,1.009523115,1.06948368,1.089473317,1.032583348,1.046682119
14.1858,1.044570019,1.00952456,1.069485185,1.089474785,1.032584735,1.046683587
14.20245,1.044570849,1.009526006,1.069486691,1.089476257,1.032586123,1.046685058
14.2191,1.044571681,1.009527454,1.0694882,1.089477733,1.032587513,1.046686529
14.23575,1.044572515,1.009528903,1.06948971,1.089479212,1.032588904,1.046688002
14.2524,1.04457335,1.009530354,1.069491221,1.089480696,1.032590297,1.046689476
14.26905,1.044574188,1.009531806,1.069492734,1.089482183,1.03259169,1.046690951
14.2857,1.044575027,1.00953326,1.069494248,1.089483673,1.032593085,1.046692427
14.30235,1.044575868,1.009534714,1.069495763,1.089485167,1.032594481,1.046693904
14.319,1.04457671,1.00953617,1.06949728,1.089486665,1.032595877,1.046695382
14.33565,1.044577555,1.009537626,1.069498798,1.089488166,1.032597275,1.04669686
14.3523,1.044578401,1.009539084,1.069500316,1.08948967,1.032598673,1.04669834
14.36895,1.044579248,1.009540542,1.069501836,1.089491177,1.032600072,1.04669982
14.3856,1.044580097,1.009542001,1.069503357,1.089492687,1.032601471,1.0467013
14.40225,1.044580947,1.009543461,1.069504878,1.089494201,1.032602872,1.046702782
14.4189,1.044581799,1.009544922,1.0695064,1.089495717,1.032604272,1.046704263
14.43555,1.044582652,1.009546383,1.069507923,1.089497237,1.032605673,1.046705745
14.4522,1.044583507,1.009547844,1.069509446,1.089498759,1.032607075,1.046707227
14.46885,1.044584363,1.009549307,1.06951097,1.089500284,1.032608477,1.04670871
14.4855,1.04458522,1.009550769,1.069512494,1.089501812,1.032609879,1.046710193
14.50215,1.044586078,1.009552232,1.069514019,1.089503342,1.032611281,1.046711675
14.5188,1.044586937,1.009553695,1.069515544,1.089504875,1.032612684,1.046713158
14.53545,1.044587798,1.009555158,1.069517069,1.089506411,1.032614086,1.046714641
14.5521,1.044588659,1.009556621,1.069518595,1.089507949,1.032615488,1.046716124
14.56875,1.044589522,1.009558084,1.06952012,1.089509489,1.032616891,1.046717606
14.5854,1.044590385,1.009559547,1.069521646,1.089511031,1.032618293,1.046719088
14.60205,1.04459125,1.00956101,1.069523171,1.089512576,1.032619695,1.04672057
14.6187,1.044592115,1.009562473,1.069524696,1.089514123,1.032621097,1.046722052
14.63535,1.044592981,1.009563936,1.069526222,1.089515672,1.032622498,1.046723533
14.652,1.044593848,1.009565398,1.069527746,1.089517222,1.032623899,1.046725013
14.66865,1.044594715,1.00956686,1.069529271,1.089518775,1.032625299,1.046726493
14.6853,1.044595583,1.009568321,1.069530795,1.08952033,1.032626699,1.046727972
14.70195,1.044596452,1.009569782,1.069532318,1.089521886,1.032628098,1.04672945
14.7186,1.044597322,1.009571243,1.069533841,1.089523444,1.032629497,1.046730928
14.73525,1.044598192,1.009572702,1.069535364,1.089525004,1.032630894,1.046732404
14.7519,1.044599062,1.009574161,1.069536885,1.089526565,1.032632291,1.04673388
14.76855,1.044599933,1.009575619,1.069538406,1.089528128,1.032633687,1.046735355
14.7852,1.044600804,1.009577076,1.069539926,1.089529692,1.032635082,1.046736828
14.80185,1.044601676,1.009578532,1.069541446,1.089531258,1.032636477,1.046738301
14.8185,1.044602548,1.009579987,1.069542964,1.089532825,1.03263787,1.046739772
14.83515,1.044603421,1.009581442,1.069544481,1.089534393,1.032639261,1.046741242
14.8518,1.044604293,1.009582895,1.069545997,1.089535962,1.032640652,1.04674271
14.86845,1.044605166,1.009584346,1.069547512,1.089537532,1.032642041,1.046744177
14.8851,1.044606039,1.009585797,1.069549025,1.089539104,1.032643429,1.046745643
14.90175,1.044606912,1.009587246,1.069550537,1.089540676,1.032644816,1.046747107
14.9184,1.044607785,1.009588694,1.069552048,1.089542249,1.032646201,1.046748569
14.93505,1.044608658,1.00959014,1.069553558,1.089543823,1.032647585,1.04675003
14.9517,1.044609531,1.009591584,1.069555065,1.089545397,1.032648967,1.046751489
14.96835,1.044610404,1.009593028,1.069556572,1.089546972,1.032650347,1.046752946
14.985,1.044611277,1.009594469,1.069558076,1.089548548,1.032651726,1.046754401
15.00165,1.04461215,1.009595909,1.069559579,1.089550124,1.032653103,1.046755855
